"id"	"drug_agent"	"pheno_eucast"
"9015"	"ERR9837268"	"CRO"	"S"
"9016"	"ERR9837269"	"CIP"	"S"
"9017"	"ERR9837269"	"CFM"	"S"
"9018"	"ERR9837269"	"CRO"	"S"
"9019"	"ERR9837270"	"CIP"	"R"
"9020"	"ERR9837270"	"CFM"	"S"
"9021"	"ERR9837270"	"CRO"	"S"
"9022"	"ERR9837271"	"CIP"	"S"
"9023"	"ERR9837271"	"CFM"	"S"
"9024"	"ERR9837271"	"CRO"	"S"
"9025"	"ERR9837272"	"CIP"	"S"
"9026"	"ERR9837272"	"CFM"	"S"
"9027"	"ERR9837272"	"CRO"	"S"
"9028"	"ERR9837273"	"CIP"	"R"
"9029"	"ERR9837273"	"CFM"	"S"
"9030"	"ERR9837273"	"CRO"	"S"
"9031"	"ERR9837274"	"CIP"	"S"
"9032"	"ERR9837274"	"CFM"	"S"
"9033"	"ERR9837274"	"CRO"	"S"
"9034"	"ERR9837275"	"CIP"	"R"
"9035"	"ERR9837275"	"CFM"	"S"
"9036"	"ERR9837275"	"CRO"	"S"
"9037"	"ERR9837276"	"CIP"	"S"
"9038"	"ERR9837276"	"CFM"	"S"
"9039"	"ERR9837276"	"CRO"	"S"
"9040"	"ERR9837277"	"CIP"	"R"
"9041"	"ERR9837277"	"CFM"	"S"
"9042"	"ERR9837277"	"CRO"	"S"
"9043"	"ERR9837278"	"CIP"	"S"
"9044"	"ERR9837278"	"CFM"	"S"
"9045"	"ERR9837278"	"CRO"	"S"
"9046"	"ERR9837279"	"CIP"	"S"
"9047"	"ERR9837279"	"CFM"	"S"
"9048"	"ERR9837279"	"CRO"	"S"
"9049"	"ERR9837280"	"CIP"	"S"
"9050"	"ERR9837280"	"CFM"	"S"
"9051"	"ERR9837280"	"CRO"	"S"
"9052"	"ERR9837281"	"CIP"	"R"
"9053"	"ERR9837281"	"CFM"	"S"
"9054"	"ERR9837281"	"CRO"	"S"
"9055"	"ERR9837282"	"CIP"	"S"
"9056"	"ERR9837282"	"CFM"	"S"
"9057"	"ERR9837282"	"CRO"	"S"
"9058"	"ERR9837283"	"CIP"	"S"
"9059"	"ERR9837283"	"CFM"	"S"
"9060"	"ERR9837283"	"CRO"	"S"
"9061"	"ERR9837284"	"CIP"	"S"
"9062"	"ERR9837284"	"CFM"	"S"
"9063"	"ERR9837284"	"CRO"	"S"
"9064"	"ERR9837285"	"CIP"	"S"
"9065"	"ERR9837285"	"CFM"	"S"
"9066"	"ERR9837285"	"CRO"	"S"
"9067"	"ERR9837286"	"CIP"	"S"
"9068"	"ERR9837286"	"CFM"	"S"
"9069"	"ERR9837286"	"CRO"	"S"
"9070"	"ERR9837287"	"CIP"	"S"
"9071"	"ERR9837287"	"CFM"	"S"
"9072"	"ERR9837287"	"CRO"	"S"
"9073"	"ERR9837288"	"CIP"	"S"
"9074"	"ERR9837288"	"CFM"	"S"
"9075"	"ERR9837288"	"CRO"	"S"
"9076"	"ERR9837289"	"CIP"	"S"
"9077"	"ERR9837289"	"CFM"	"S"
"9078"	"ERR9837289"	"CRO"	"S"
"9079"	"ERR9837290"	"CIP"	"R"
"9080"	"ERR9837290"	"CFM"	"S"
"9081"	"ERR9837290"	"CRO"	"S"
"9082"	"ERR9837291"	"CIP"	"S"
"9083"	"ERR9837291"	"CFM"	"S"
"9084"	"ERR9837291"	"CRO"	"S"
"9085"	"ERR9837292"	"CIP"	"R"
"9086"	"ERR9837292"	"CFM"	"S"
"9087"	"ERR9837292"	"CRO"	"S"
"9088"	"ERR9837293"	"CIP"	"R"
"9089"	"ERR9837293"	"CFM"	"S"
"9090"	"ERR9837293"	"CRO"	"S"
"9091"	"ERR9837294"	"CIP"	"S"
"9092"	"ERR9837294"	"CFM"	"S"
"9093"	"ERR9837294"	"CRO"	"S"
"9094"	"ERR9837295"	"CIP"	"S"
"9095"	"ERR9837295"	"CFM"	"S"
"9096"	"ERR9837295"	"CRO"	"S"
"9097"	"ERR9837296"	"CIP"	"R"
"9098"	"ERR9837296"	"CFM"	"R"
"9099"	"ERR9837296"	"CRO"	"S"
"9100"	"ERR9837297"	"CIP"	"S"
"9101"	"ERR9837297"	"CFM"	"S"
"9102"	"ERR9837297"	"CRO"	"S"
"9103"	"ERR9837298"	"CIP"	"S"
"9104"	"ERR9837298"	"CFM"	"S"
"9105"	"ERR9837298"	"CRO"	"S"
"9106"	"ERR9837299"	"CIP"	"R"
"9107"	"ERR9837299"	"CFM"	"R"
"9108"	"ERR9837299"	"CRO"	"S"
"9109"	"ERR9837300"	"CIP"	"S"
"9110"	"ERR9837300"	"CFM"	"S"
"9111"	"ERR9837300"	"CRO"	"S"
"9112"	"ERR9837301"	"CIP"	"R"
"9113"	"ERR9837301"	"CFM"	"S"
"9114"	"ERR9837301"	"CRO"	"S"
"9115"	"ERR9837302"	"CIP"	"R"
"9116"	"ERR9837302"	"CFM"	"S"
"9117"	"ERR9837302"	"CRO"	"S"
"9118"	"ERR9837303"	"CIP"	"R"
"9119"	"ERR9837303"	"CFM"	"S"
"9120"	"ERR9837303"	"CRO"	"S"
"9121"	"ERR9837304"	"CIP"	"S"
"9122"	"ERR9837304"	"CFM"	"S"
"9123"	"ERR9837304"	"CRO"	"S"
"9124"	"ERR9837305"	"CIP"	"R"
"9125"	"ERR9837305"	"CFM"	"S"
"9126"	"ERR9837305"	"CRO"	"S"
"9127"	"ERR9837306"	"CIP"	"S"
"9128"	"ERR9837306"	"CFM"	"S"
"9129"	"ERR9837306"	"CRO"	"S"
"9130"	"ERR9837307"	"CIP"	"S"
"9131"	"ERR9837307"	"CFM"	"S"
"9132"	"ERR9837307"	"CRO"	"S"
"9133"	"ERR9837308"	"CIP"	"R"
"9134"	"ERR9837308"	"CFM"	"S"
"9135"	"ERR9837308"	"CRO"	"S"
"9136"	"ERR9837309"	"CIP"	"S"
"9137"	"ERR9837309"	"CFM"	"S"
"9138"	"ERR9837309"	"CRO"	"S"
"9139"	"ERR9837310"	"CIP"	"R"
"9140"	"ERR9837310"	"CFM"	"S"
"9141"	"ERR9837310"	"CRO"	"S"
"9142"	"ERR9837311"	"CIP"	"R"
"9143"	"ERR9837311"	"CFM"	"S"
"9144"	"ERR9837311"	"CRO"	"S"
"9145"	"ERR9837312"	"CIP"	"S"
"9146"	"ERR9837312"	"CFM"	"S"
"9147"	"ERR9837312"	"CRO"	"S"
"9148"	"ERR9837313"	"CIP"	"R"
"9149"	"ERR9837313"	"CFM"	"S"
"9150"	"ERR9837313"	"CRO"	"S"
"9151"	"ERR9837314"	"CIP"	"S"
"9152"	"ERR9837314"	"CFM"	"S"
"9153"	"ERR9837314"	"CRO"	"S"
"9154"	"ERR9837315"	"CIP"	"S"
"9155"	"ERR9837315"	"CFM"	"S"
"9156"	"ERR9837315"	"CRO"	"S"
"9157"	"ERR9837316"	"CIP"	"S"
"9158"	"ERR9837316"	"CFM"	"S"
"9159"	"ERR9837316"	"CRO"	"S"
"9160"	"ERR9837317"	"CIP"	"R"
"9161"	"ERR9837317"	"CFM"	"S"
"9162"	"ERR9837317"	"CRO"	"S"
"9163"	"ERR9837318"	"CIP"	"S"
"9164"	"ERR9837318"	"CFM"	"S"
"9165"	"ERR9837318"	"CRO"	"S"
"9166"	"ERR9837319"	"CIP"	"S"
"9167"	"ERR9837319"	"CFM"	"S"
"9168"	"ERR9837319"	"CRO"	"S"
"9169"	"ERR9837320"	"CIP"	"R"
"9170"	"ERR9837320"	"CFM"	"S"
"9171"	"ERR9837320"	"CRO"	"S"
"9172"	"ERR9837321"	"CIP"	"S"
"9173"	"ERR9837321"	"CFM"	"S"
"9174"	"ERR9837321"	"CRO"	"S"
"9175"	"ERR9837322"	"CIP"	"R"
"9176"	"ERR9837322"	"CFM"	"S"
"9177"	"ERR9837322"	"CRO"	"S"
"9178"	"ERR9837323"	"CIP"	"R"
"9179"	"ERR9837323"	"CFM"	"S"
"9180"	"ERR9837323"	"CRO"	"S"
"9181"	"ERR9837324"	"CIP"	"S"
"9182"	"ERR9837324"	"CFM"	"S"
"9183"	"ERR9837324"	"CRO"	"S"
"9184"	"ERR9837325"	"CIP"	"R"
"9185"	"ERR9837325"	"CFM"	"S"
"9186"	"ERR9837325"	"CRO"	"S"
"9187"	"ERR9837326"	"CIP"	"R"
"9188"	"ERR9837326"	"CFM"	"S"
"9189"	"ERR9837326"	"CRO"	"S"
"9190"	"ERR9837327"	"CIP"	"R"
"9191"	"ERR9837327"	"CFM"	"R"
"9192"	"ERR9837327"	"CRO"	"S"
"9193"	"ERR9837328"	"CIP"	"R"
"9194"	"ERR9837328"	"CFM"	"S"
"9195"	"ERR9837328"	"CRO"	"S"
"9196"	"ERR9837329"	"CIP"	"R"
"9197"	"ERR9837329"	"CFM"	"S"
"9198"	"ERR9837329"	"CRO"	"S"
"9199"	"ERR9837330"	"CIP"	"S"
"9200"	"ERR9837330"	"CFM"	"S"
"9201"	"ERR9837330"	"CRO"	"S"
"9202"	"ERR9837331"	"CIP"	"S"
"9203"	"ERR9837331"	"CFM"	"S"
"9204"	"ERR9837331"	"CRO"	"S"
"9205"	"ERR9837332"	"CIP"	"S"
"9206"	"ERR9837332"	"CFM"	"S"
"9207"	"ERR9837332"	"CRO"	"S"
"9208"	"ERR9837333"	"CIP"	"R"
"9209"	"ERR9837333"	"CFM"	"S"
"9210"	"ERR9837333"	"CRO"	"S"
"9211"	"ERR9837334"	"CIP"	"R"
"9212"	"ERR9837334"	"CFM"	"S"
"9213"	"ERR9837334"	"CRO"	"S"
"9214"	"ERR9837335"	"CIP"	"S"
"9215"	"ERR9837335"	"CFM"	"S"
"9216"	"ERR9837335"	"CRO"	"S"
"9217"	"ERR9837336"	"CIP"	"R"
"9218"	"ERR9837336"	"CFM"	"S"
"9219"	"ERR9837336"	"CRO"	"S"
"9220"	"ERR9837337"	"CIP"	"S"
"9221"	"ERR9837337"	"CFM"	"S"
"9222"	"ERR9837337"	"CRO"	"S"
"9223"	"ERR9837338"	"CIP"	"S"
"9224"	"ERR9837338"	"CFM"	"S"
"9225"	"ERR9837338"	"CRO"	"S"
"9226"	"ERR9837339"	"CIP"	"R"
"9227"	"ERR9837339"	"CFM"	"S"
"9228"	"ERR9837339"	"CRO"	"S"
"9229"	"ERR9837340"	"CIP"	"R"
"9230"	"ERR9837340"	"CFM"	"S"
"9231"	"ERR9837340"	"CRO"	"S"
"9232"	"ERR9837341"	"CIP"	"R"
"9233"	"ERR9837341"	"CFM"	"R"
"9234"	"ERR9837341"	"CRO"	"S"
"9235"	"ERR9837342"	"CIP"	"R"
"9236"	"ERR9837342"	"CFM"	"R"
"9237"	"ERR9837342"	"CRO"	"S"
"9238"	"ERR9837343"	"CIP"	"R"
"9239"	"ERR9837343"	"CFM"	"S"
"9240"	"ERR9837343"	"CRO"	"S"
"9241"	"ERR9837344"	"CIP"	"R"
"9242"	"ERR9837344"	"CFM"	"S"
"9243"	"ERR9837344"	"CRO"	"S"
"9244"	"ERR9837345"	"CIP"	"S"
"9245"	"ERR9837345"	"CFM"	"S"
"9246"	"ERR9837345"	"CRO"	"S"
"9247"	"ERR9837346"	"CIP"	"S"
"9248"	"ERR9837346"	"CFM"	"S"
"9249"	"ERR9837346"	"CRO"	"S"
"9250"	"ERR9837347"	"CIP"	"R"
"9251"	"ERR9837347"	"CFM"	"S"
"9252"	"ERR9837347"	"CRO"	"S"
"9253"	"ERR9837348"	"CIP"	"R"
"9254"	"ERR9837348"	"CFM"	"S"
"9255"	"ERR9837348"	"CRO"	"S"
"9256"	"ERR9837349"	"CIP"	"S"
"9257"	"ERR9837349"	"CFM"	"S"
"9258"	"ERR9837349"	"CRO"	"S"
"9259"	"ERR9837350"	"CIP"	"S"
"9260"	"ERR9837350"	"CFM"	"S"
"9261"	"ERR9837350"	"CRO"	"S"
"9262"	"ERR9837351"	"CIP"	"S"
"9263"	"ERR9837351"	"CFM"	"S"
"9264"	"ERR9837351"	"CRO"	"S"
"9265"	"ERR9837352"	"CIP"	"S"
"9266"	"ERR9837352"	"CFM"	"S"
"9267"	"ERR9837352"	"CRO"	"S"
"9268"	"ERR9837353"	"CIP"	"S"
"9269"	"ERR9837353"	"CFM"	"S"
"9270"	"ERR9837353"	"CRO"	"S"
"9271"	"ERR9837354"	"CIP"	"S"
"9272"	"ERR9837354"	"CFM"	"S"
"9273"	"ERR9837354"	"CRO"	"S"
"9274"	"ERR9837355"	"CIP"	"S"
"9275"	"ERR9837355"	"CFM"	"S"
"9276"	"ERR9837355"	"CRO"	"S"
"9277"	"ERR9837356"	"CIP"	"R"
"9278"	"ERR9837356"	"CFM"	"S"
"9279"	"ERR9837356"	"CRO"	"S"
"9280"	"ERR9837357"	"CIP"	"R"
"9281"	"ERR9837357"	"CFM"	"S"
"9282"	"ERR9837357"	"CRO"	"S"
"9283"	"ERR9837358"	"CIP"	"R"
"9284"	"ERR9837358"	"CFM"	"S"
"9285"	"ERR9837358"	"CRO"	"S"
"9286"	"ERR9837359"	"CIP"	"S"
"9287"	"ERR9837359"	"CFM"	"S"
"9288"	"ERR9837359"	"CRO"	"S"
"9289"	"ERR9837360"	"CIP"	"S"
"9290"	"ERR9837360"	"CFM"	"S"
"9291"	"ERR9837360"	"CRO"	"S"
"9292"	"ERR9837361"	"CIP"	"R"
"9293"	"ERR9837361"	"CFM"	"S"
"9294"	"ERR9837361"	"CRO"	"S"
"9295"	"ERR9837362"	"CIP"	"R"
"9296"	"ERR9837362"	"CFM"	"S"
"9297"	"ERR9837362"	"CRO"	"S"
"9298"	"ERR9837363"	"CIP"	"S"
"9299"	"ERR9837363"	"CFM"	"S"
"9300"	"ERR9837363"	"CRO"	"S"
"9301"	"ERR9837364"	"CIP"	"R"
"9302"	"ERR9837364"	"CFM"	"S"
"9303"	"ERR9837364"	"CRO"	"S"
"9304"	"ERR9837365"	"CIP"	"R"
"9305"	"ERR9837365"	"CFM"	"S"
"9306"	"ERR9837365"	"CRO"	"S"
"9307"	"ERR9837366"	"CIP"	"R"
"9308"	"ERR9837366"	"CFM"	"S"
"9309"	"ERR9837366"	"CRO"	"S"
"9310"	"ERR9837367"	"CIP"	"S"
"9311"	"ERR9837367"	"CFM"	"S"
"9312"	"ERR9837367"	"CRO"	"S"
"9313"	"ERR9837368"	"CIP"	"R"
"9314"	"ERR9837368"	"CFM"	"S"
"9315"	"ERR9837368"	"CRO"	"S"
"9316"	"ERR9837369"	"CIP"	"S"
"9317"	"ERR9837369"	"CFM"	"S"
"9318"	"ERR9837369"	"CRO"	"S"
"9319"	"ERR9837370"	"CIP"	"R"
"9320"	"ERR9837370"	"CFM"	"S"
"9321"	"ERR9837370"	"CRO"	"S"
"9322"	"ERR9837371"	"CIP"	"R"
"9323"	"ERR9837371"	"CFM"	"S"
"9324"	"ERR9837371"	"CRO"	"S"
"9325"	"ERR9837372"	"CIP"	"R"
"9326"	"ERR9837372"	"CFM"	"S"
"9327"	"ERR9837372"	"CRO"	"S"
"9328"	"ERR9837373"	"CIP"	"R"
"9329"	"ERR9837373"	"CFM"	"S"
"9330"	"ERR9837373"	"CRO"	"S"
"9331"	"ERR9837374"	"CIP"	"S"
"9332"	"ERR9837374"	"CFM"	"S"
"9333"	"ERR9837374"	"CRO"	"S"
"9334"	"ERR9837375"	"CIP"	"R"
"9335"	"ERR9837375"	"CFM"	"S"
"9336"	"ERR9837375"	"CRO"	"S"
"9337"	"ERR9837376"	"CIP"	"S"
"9338"	"ERR9837376"	"CFM"	"S"
"9339"	"ERR9837376"	"CRO"	"S"
"9340"	"ERR9837377"	"CIP"	"R"
"9341"	"ERR9837377"	"CFM"	"S"
"9342"	"ERR9837377"	"CRO"	"S"
"9343"	"ERR9837378"	"CIP"	"R"
"9344"	"ERR9837378"	"CFM"	"S"
"9345"	"ERR9837378"	"CRO"	"S"
"9346"	"ERR9837379"	"CIP"	"R"
"9347"	"ERR9837379"	"CFM"	"S"
"9348"	"ERR9837379"	"CRO"	"S"
"9349"	"ERR9837380"	"CIP"	"R"
"9350"	"ERR9837380"	"CFM"	"S"
"9351"	"ERR9837380"	"CRO"	"S"
"9352"	"ERR9837381"	"CIP"	"R"
"9353"	"ERR9837381"	"CFM"	"S"
"9354"	"ERR9837381"	"CRO"	"S"
"9355"	"ERR9837382"	"CIP"	"R"
"9356"	"ERR9837382"	"CFM"	"S"
"9357"	"ERR9837382"	"CRO"	"S"
"9358"	"ERR9837383"	"CIP"	"S"
"9359"	"ERR9837383"	"CFM"	"S"
"9360"	"ERR9837383"	"CRO"	"S"
"9361"	"ERR9837384"	"CIP"	"R"
"9362"	"ERR9837384"	"CFM"	"S"
"9363"	"ERR9837384"	"CRO"	"S"
"9364"	"ERR9837385"	"CIP"	"S"
"9365"	"ERR9837385"	"CFM"	"S"
"9366"	"ERR9837385"	"CRO"	"S"
"9367"	"ERR9837386"	"CIP"	"S"
"9368"	"ERR9837386"	"CFM"	"S"
"9369"	"ERR9837386"	"CRO"	"S"
"9370"	"ERR9837387"	"CIP"	"S"
"9371"	"ERR9837387"	"CFM"	"S"
"9372"	"ERR9837387"	"CRO"	"S"
"9373"	"ERR9837388"	"CIP"	"R"
"9374"	"ERR9837388"	"CFM"	"S"
"9375"	"ERR9837388"	"CRO"	"S"
"9376"	"ERR9837389"	"CIP"	"R"
"9377"	"ERR9837389"	"CFM"	"S"
"9378"	"ERR9837389"	"CRO"	"S"
"9379"	"ERR9837390"	"CIP"	"R"
"9380"	"ERR9837390"	"CFM"	"S"
"9381"	"ERR9837390"	"CRO"	"S"
"9382"	"ERR9837391"	"CIP"	"S"
"9383"	"ERR9837391"	"CFM"	"S"
"9384"	"ERR9837391"	"CRO"	"S"
"9385"	"ERR9837392"	"CIP"	"R"
"9386"	"ERR9837392"	"CFM"	"S"
"9387"	"ERR9837392"	"CRO"	"S"
"9388"	"ERR9837393"	"CIP"	"S"
"9389"	"ERR9837393"	"CFM"	"S"
"9390"	"ERR9837393"	"CRO"	"S"
"9391"	"ERR9837394"	"CIP"	"S"
"9392"	"ERR9837394"	"CFM"	"S"
"9393"	"ERR9837394"	"CRO"	"S"
"9394"	"ERR9837395"	"CIP"	"S"
"9395"	"ERR9837395"	"CFM"	"S"
"9396"	"ERR9837395"	"CRO"	"S"
"9397"	"ERR9837396"	"CIP"	"R"
"9398"	"ERR9837396"	"CFM"	"S"
"9399"	"ERR9837396"	"CRO"	"S"
"9400"	"ERR9837397"	"CIP"	"S"
"9401"	"ERR9837397"	"CFM"	"S"
"9402"	"ERR9837397"	"CRO"	"S"
"9403"	"ERR9837398"	"CIP"	"S"
"9404"	"ERR9837398"	"CFM"	"S"
"9405"	"ERR9837398"	"CRO"	"S"
"9406"	"ERR9837399"	"CIP"	"R"
"9407"	"ERR9837399"	"CFM"	"S"
"9408"	"ERR9837399"	"CRO"	"S"
"9409"	"ERR9837400"	"CIP"	"R"
"9410"	"ERR9837400"	"CFM"	"S"
"9411"	"ERR9837400"	"CRO"	"S"
"9412"	"ERR9837401"	"CIP"	"R"
"9413"	"ERR9837401"	"CFM"	"R"
"9414"	"ERR9837401"	"CRO"	"S"
"9415"	"ERR9837402"	"CIP"	"R"
"9416"	"ERR9837402"	"CFM"	"S"
"9417"	"ERR9837402"	"CRO"	"S"
"9418"	"ERR9837403"	"CIP"	"R"
"9419"	"ERR9837403"	"CFM"	"S"
"9420"	"ERR9837403"	"CRO"	"S"
"9421"	"ERR9837404"	"CIP"	"S"
"9422"	"ERR9837404"	"CFM"	"S"
"9423"	"ERR9837404"	"CRO"	"S"
"9424"	"ERR9837405"	"CIP"	"R"
"9425"	"ERR9837405"	"CFM"	"S"
"9426"	"ERR9837405"	"CRO"	"S"
"9427"	"ERR9837406"	"CIP"	"R"
"9428"	"ERR9837406"	"CFM"	"S"
"9429"	"ERR9837406"	"CRO"	"S"
"9430"	"ERR9837407"	"CIP"	"R"
"9431"	"ERR9837407"	"CFM"	"R"
"9432"	"ERR9837407"	"CRO"	"S"
"9433"	"ERR9837408"	"CIP"	"R"
"9434"	"ERR9837408"	"CFM"	"S"
"9435"	"ERR9837408"	"CRO"	"S"
"9436"	"ERR9837409"	"CIP"	"S"
"9437"	"ERR9837409"	"CFM"	"S"
"9438"	"ERR9837409"	"CRO"	"S"
"9439"	"ERR9837410"	"CIP"	"S"
"9440"	"ERR9837410"	"CFM"	"S"
"9441"	"ERR9837410"	"CRO"	"S"
"9442"	"ERR9837411"	"CIP"	"S"
"9443"	"ERR9837411"	"CFM"	"S"
"9444"	"ERR9837411"	"CRO"	"S"
"9445"	"ERR9837412"	"CIP"	"S"
"9446"	"ERR9837412"	"CFM"	"S"
"9447"	"ERR9837412"	"CRO"	"S"
"9448"	"ERR9837413"	"CIP"	"R"
"9449"	"ERR9837413"	"CFM"	"S"
"9450"	"ERR9837413"	"CRO"	"S"
"9451"	"ERR9837414"	"CIP"	"S"
"9452"	"ERR9837414"	"CFM"	"S"
"9453"	"ERR9837414"	"CRO"	"S"
"9454"	"ERR9837415"	"CIP"	"S"
"9455"	"ERR9837415"	"CFM"	"S"
"9456"	"ERR9837415"	"CRO"	"S"
"9457"	"ERR9837416"	"CIP"	"S"
"9458"	"ERR9837416"	"CFM"	"S"
"9459"	"ERR9837416"	"CRO"	"S"
"9460"	"ERR9837417"	"CIP"	"R"
"9461"	"ERR9837417"	"CFM"	"S"
"9462"	"ERR9837417"	"CRO"	"S"
"9463"	"ERR9837418"	"CIP"	"R"
"9464"	"ERR9837418"	"CFM"	"S"
"9465"	"ERR9837418"	"CRO"	"S"
"9466"	"ERR9837419"	"CIP"	"R"
"9467"	"ERR9837419"	"CFM"	"S"
"9468"	"ERR9837419"	"CRO"	"S"
"9469"	"ERR9837420"	"CIP"	"S"
"9470"	"ERR9837420"	"CFM"	"S"
"9471"	"ERR9837420"	"CRO"	"S"
"9472"	"ERR9837421"	"CIP"	"R"
"9473"	"ERR9837421"	"CFM"	"S"
"9474"	"ERR9837421"	"CRO"	"S"
"9475"	"ERR9837422"	"CIP"	"S"
"9476"	"ERR9837422"	"CFM"	"S"
"9477"	"ERR9837422"	"CRO"	"S"
"9478"	"ERR9837423"	"CIP"	"S"
"9479"	"ERR9837423"	"CFM"	"S"
"9480"	"ERR9837423"	"CRO"	"S"
"9481"	"ERR9837424"	"CIP"	"R"
"9482"	"ERR9837424"	"CFM"	"S"
"9483"	"ERR9837424"	"CRO"	"S"
"9484"	"ERR9837425"	"CIP"	"R"
"9485"	"ERR9837425"	"CFM"	"S"
"9486"	"ERR9837425"	"CRO"	"S"
"9487"	"ERR9837426"	"CIP"	"S"
"9488"	"ERR9837426"	"CFM"	"S"
"9489"	"ERR9837426"	"CRO"	"S"
"9490"	"ERR9837427"	"CIP"	"R"
"9491"	"ERR9837427"	"CFM"	"S"
"9492"	"ERR9837427"	"CRO"	"S"
"9493"	"ERR9837428"	"CIP"	"S"
"9494"	"ERR9837428"	"CFM"	"S"
"9495"	"ERR9837428"	"CRO"	"S"
"9496"	"ERR9837429"	"CIP"	"R"
"9497"	"ERR9837429"	"CFM"	"S"
"9498"	"ERR9837429"	"CRO"	"S"
"9499"	"ERR9837430"	"CIP"	"R"
"9500"	"ERR9837430"	"CFM"	"S"
"9501"	"ERR9837430"	"CRO"	"S"
"9502"	"ERR9837431"	"CIP"	"R"
"9503"	"ERR9837431"	"CFM"	"S"
"9504"	"ERR9837431"	"CRO"	"S"
"9505"	"ERR9837432"	"CIP"	"S"
"9506"	"ERR9837432"	"CFM"	"S"
"9507"	"ERR9837432"	"CRO"	"S"
"9508"	"ERR9837433"	"CIP"	"R"
"9509"	"ERR9837433"	"CFM"	"S"
"9510"	"ERR9837433"	"CRO"	"S"
"9511"	"ERR9837434"	"CIP"	"R"
"9512"	"ERR9837434"	"CFM"	"S"
"9513"	"ERR9837434"	"CRO"	"S"
"9514"	"ERR9837435"	"CIP"	"R"
"9515"	"ERR9837435"	"CFM"	"S"
"9516"	"ERR9837435"	"CRO"	"S"
"9517"	"ERR9837436"	"CIP"	"S"
"9518"	"ERR9837436"	"CFM"	"S"
"9519"	"ERR9837436"	"CRO"	"S"
"9520"	"ERR9837437"	"CIP"	"R"
"9521"	"ERR9837437"	"CFM"	"S"
"9522"	"ERR9837437"	"CRO"	"S"
"9523"	"ERR9837438"	"CIP"	"S"
"9524"	"ERR9837438"	"CFM"	"S"
"9525"	"ERR9837438"	"CRO"	"S"
"9526"	"ERR9837439"	"CIP"	"R"
"9527"	"ERR9837439"	"CFM"	"R"
"9528"	"ERR9837439"	"CRO"	"S"
"9529"	"ERR9837440"	"CIP"	"R"
"9530"	"ERR9837440"	"CFM"	"S"
"9531"	"ERR9837440"	"CRO"	"S"
"9532"	"ERR9837441"	"CIP"	"S"
"9533"	"ERR9837441"	"CFM"	"S"
"9534"	"ERR9837441"	"CRO"	"S"
"9535"	"ERR9837442"	"CIP"	"R"
"9536"	"ERR9837442"	"CFM"	"S"
"9537"	"ERR9837442"	"CRO"	"S"
"9538"	"ERR9837443"	"CIP"	"R"
"9539"	"ERR9837443"	"CFM"	"S"
"9540"	"ERR9837443"	"CRO"	"S"
"9541"	"ERR9837444"	"CIP"	"R"
"9542"	"ERR9837444"	"CFM"	"S"
"9543"	"ERR9837444"	"CRO"	"S"
"9544"	"ERR9837445"	"CIP"	"S"
"9545"	"ERR9837445"	"CFM"	"S"
"9546"	"ERR9837445"	"CRO"	"S"
"9547"	"ERR9837446"	"CIP"	"R"
"9548"	"ERR9837446"	"CFM"	"S"
"9549"	"ERR9837446"	"CRO"	"S"
"9550"	"ERR9837447"	"CIP"	"R"
"9551"	"ERR9837447"	"CFM"	"S"
"9552"	"ERR9837447"	"CRO"	"S"
"9553"	"ERR9837448"	"CIP"	"S"
"9554"	"ERR9837448"	"CFM"	"S"
"9555"	"ERR9837448"	"CRO"	"S"
"9556"	"ERR9837449"	"CIP"	"R"
"9557"	"ERR9837449"	"CFM"	"S"
"9558"	"ERR9837449"	"CRO"	"S"
"9559"	"ERR9837450"	"CIP"	"R"
"9560"	"ERR9837450"	"CFM"	"S"
"9561"	"ERR9837450"	"CRO"	"S"
"9562"	"ERR9837451"	"CIP"	"R"
"9563"	"ERR9837451"	"CFM"	"S"
"9564"	"ERR9837451"	"CRO"	"S"
"9565"	"ERR9837452"	"CIP"	"S"
"9566"	"ERR9837452"	"CFM"	"S"
"9567"	"ERR9837452"	"CRO"	"S"
"9568"	"ERR9837453"	"CIP"	"S"
"9569"	"ERR9837453"	"CFM"	"S"
"9570"	"ERR9837453"	"CRO"	"S"
"9571"	"ERR9837454"	"CIP"	"R"
"9572"	"ERR9837454"	"CFM"	"S"
"9573"	"ERR9837454"	"CRO"	"S"
"9574"	"ERR9837455"	"CIP"	"S"
"9575"	"ERR9837455"	"CFM"	"S"
"9576"	"ERR9837455"	"CRO"	"S"
"9577"	"ERR9837456"	"CIP"	"R"
"9578"	"ERR9837456"	"CFM"	"S"
"9579"	"ERR9837456"	"CRO"	"S"
"9580"	"ERR9837457"	"CIP"	"S"
"9581"	"ERR9837457"	"CFM"	"S"
"9582"	"ERR9837457"	"CRO"	"S"
"9583"	"ERR9837458"	"CIP"	"S"
"9584"	"ERR9837458"	"CFM"	"S"
"9585"	"ERR9837458"	"CRO"	"S"
"9586"	"ERR9837459"	"CIP"	"S"
"9587"	"ERR9837459"	"CFM"	"S"
"9588"	"ERR9837459"	"CRO"	"S"
"9589"	"ERR9837460"	"CIP"	"R"
"9590"	"ERR9837460"	"CFM"	"R"
"9591"	"ERR9837460"	"CRO"	"S"
"9592"	"ERR9837461"	"CIP"	"S"
"9593"	"ERR9837461"	"CFM"	"S"
"9594"	"ERR9837461"	"CRO"	"S"
"9595"	"ERR9837462"	"CIP"	"R"
"9596"	"ERR9837462"	"CFM"	"S"
